wv,spd
360,0.000336413
361,0.000347027
362,0.000364496
363,0.00038452
364,0.000403964
365,0.000420857
366,0.00042654
367,0.000426124
368,0.000423204
369,0.000419196
370,0.000418784
371,0.000420052
372,0.000421536
373,0.000422958
374,0.000423817
375,0.00042405
376,0.000423592
377,0.000422283
378,0.000418425
379,0.000413271
380,0.000408232
381,0.000404005
382,0.0004028
383,0.000404013
384,0.00040668
385,0.000410625
386,0.000415934
387,0.000422226
388,0.000429019
389,0.000435984
390,0.000440507
391,0.000443913
392,0.000448793
393,0.00045624
394,0.00047017
395,0.000489827
396,0.000512443
397,0.000537282
398,0.000564174
399,0.000592063
400,0.000619378
401,0.000645006
402,0.000665758
403,0.000681516
404,0.000694492
405,0.000705044
406,0.000713353
407,0.000719844
408,0.000725189
409,0.00072988
410,0.000735077
411,0.000741099
412,0.000747165
413,0.000753235
414,0.000759596
415,0.000766177
416,0.000772251
417,0.000777507
418,0.000781673
419,0.00078444
420,0.00078539
421,0.000784169
422,0.000779227
423,0.000769948
424,0.00075905
425,0.000747345
426,0.000735595
427,0.00072459
428,0.000715292
429,0.000708566
430,0.000706827
431,0.000711973
432,0.000719935
433,0.0007298
434,0.000740288
435,0.000750159
436,0.000759787
437,0.000768712
438,0.000775712
439,0.000779379
440,0.000782303
441,0.000785074
442,0.000788849
443,0.000795157
444,0.000802004
445,0.000809111
446,0.000816093
447,0.00082243
448,0.000828425
449,0.000833992
450,0.00083905
451,0.000843532
452,0.000847308
453,0.000850276
454,0.00085225
455,0.00085274
456,0.000852377
457,0.000851289
458,0.000849608
459,0.000847513
460,0.000845039
461,0.000842282
462,0.000839352
463,0.000836488
464,0.000833565
465,0.000830615
466,0.000827671
467,0.00082476
468,0.000821922
469,0.00081919
470,0.000816599
471,0.000814601
472,0.00081265
473,0.000810614
474,0.000808363
475,0.000805895
476,0.000802906
477,0.000799211
478,0.000794627
479,0.000787813
480,0.000780115
481,0.000771922
482,0.000763536
483,0.000755304
484,0.000747473
485,0.00074032
486,0.000734128
487,0.000730182
488,0.000727529
489,0.000725857
490,0.000725004
491,0.00072585
492,0.000726998
493,0.000727605
494,0.000727034
495,0.000722726
496,0.000716239
497,0.000708312
498,0.00069922
499,0.000688832
500,0.000677864
501,0.000666908
502,0.000656435
503,0.000647974
504,0.000640907
505,0.0006348
506,0.000629587
507,0.000625771
508,0.000622731
509,0.000619868
510,0.000616815
511,0.000612305
512,0.000606785
513,0.000600812
514,0.000594515
515,0.00058807
516,0.000581572
517,0.000575104
518,0.000568773
519,0.000562903
520,0.000557434
521,0.000552208
522,0.0005472
523,0.000541868
524,0.000536536
525,0.000531869
526,0.000528174
527,0.000525478
528,0.00052425
529,0.000525196
530,0.000528807
531,0.000538724
532,0.000553842
533,0.000569699
534,0.000584573
535,0.000594574
536,0.000598844
537,0.000599396
538,0.000596117
539,0.000587271
540,0.000573261
541,0.000556971
542,0.000539556
543,0.000523495
544,0.000509619
545,0.000496524
546,0.000484303
547,0.000473335
548,0.000463669
549,0.000454801
550,0.000446581
551,0.000438684
552,0.000430967
553,0.000423669
554,0.000416797
555,0.000410382
556,0.000404435
557,0.000398889
558,0.000393724
559,0.000388965
560,0.000384602
561,0.000380489
562,0.000376555
563,0.000372727
564,0.000368932
565,0.000365119
566,0.000361227
567,0.00035681
568,0.000351589
569,0.000346676
570,0.000342437
571,0.000339775
572,0.000339429
573,0.00034003
574,0.00034132
575,0.000343007
576,0.000344806
577,0.000346567
578,0.00034807
579,0.000348892
580,0.00034861
581,0.000347749
582,0.00034635
583,0.000344515
584,0.000342358
585,0.000339682
586,0.000336448
587,0.000332325
588,0.000326894
589,0.000321298
590,0.000315905
591,0.000311444
592,0.000308819
593,0.00030683
594,0.00030531
595,0.000304015
596,0.000302649
597,0.000301399
598,0.000300219
599,0.000298973
600,0.00029745
601,0.000296032
602,0.000294815
603,0.000293954
604,0.000293669
605,0.00029375
606,0.000294192
607,0.000295022
608,0.000296303
609,0.000297862
610,0.000299641
611,0.000301614
612,0.000303801
613,0.000305951
614,0.000307941
615,0.000309577
616,0.000310564
617,0.00031118
618,0.000311435
619,0.000311311
620,0.000310751
621,0.000309917
622,0.000308864
623,0.000307632
624,0.000306228
625,0.000304827
626,0.000303525
627,0.00030244
628,0.000301732
629,0.000301358
630,0.000301367
631,0.000301808
632,0.000302724
633,0.000304182
634,0.000306238
635,0.00030917
636,0.000313648
637,0.000318365
638,0.000322934
639,0.000326772
640,0.000328963
641,0.000330306
642,0.0003308
643,0.00033025
644,0.000328159
645,0.000325667
646,0.000323148
647,0.000321211
648,0.000320778
649,0.000320918
650,0.000321573
651,0.00032267
652,0.000324117
653,0.00032594
654,0.000328109
655,0.000330529
656,0.000333043
657,0.00033595
658,0.000339331
659,0.000343455
660,0.000348724
661,0.000354342
662,0.000360091
663,0.000365664
664,0.000370703
665,0.000375398
666,0.000379671
667,0.000383406
668,0.000386476
669,0.000388958
670,0.000390827
671,0.00039189
672,0.000391925
673,0.000391572
674,0.00039104
675,0.000390925
676,0.000391814
677,0.0003925
678,0.000392687
679,0.000391916
680,0.000389767
681,0.0003865
682,0.000382021
683,0.000375938
684,0.000367993
685,0.000359011
686,0.000349237
687,0.000338279
688,0.000326147
689,0.00031489
690,0.000305436
691,0.000300415
692,0.000301074
693,0.000303967
694,0.000308326
695,0.000312947
696,0.000317055
697,0.000320897
698,0.000324106
699,0.000325288
700,0.000324233
701,0.000322747
702,0.000321361
703,0.000321562
704,0.0003236
705,0.000326179
706,0.000329053
707,0.000332859
708,0.000336967
709,0.000339617
710,0.000339891
711,0.000334451
712,0.000323739
713,0.000310562
714,0.000295724
715,0.000279948
716,0.00026409
717,0.000249061
718,0.000235716
719,0.00022727
720,0.000222752
721,0.000220069
722,0.00021859
723,0.000216322
724,0.000213818
725,0.000211968
726,0.000210948
727,0.000210853
728,0.000211942
729,0.000214476
730,0.000218681
731,0.000226453
732,0.000236262
733,0.000246862
734,0.000257588
735,0.000266079
736,0.000273595
737,0.000280784
738,0.000287837
739,0.000296438
740,0.00030497
741,0.000312628
742,0.000318892
743,0.000321171
744,0.000321612
745,0.000320881
746,0.000319397
747,0.000318502
748,0.000317354
749,0.000315929
750,0.000314278
751,0.000314096
752,0.000312966
753,0.000310186
754,0.000304822
755,0.00029388
756,0.000280441
757,0.000264969
758,0.000247447
759,0.000226218
760,0.00020585
761,0.000188125
762,0.000176144
763,0.000174678
764,0.000178223
765,0.000186099
766,0.000198096
767,0.000214087
768,0.000231506
769,0.000248999
770,0.000264085
771,0.000274885
772,0.000283427
773,0.00028964
774,0.000292423
775,0.000291742
776,0.000289891
777,0.000287763
778,0.000288698
779,0.000292615
780,0.000296019
